cluster,PC1,PC2
1.0,-38.9937153733988,-137.14373657658743
1.0,-38.984583317796854,-137.14541644528157
1.0,-39.01848098918786,-137.14043062183435
1.0,-39.14660225829599,-137.15470068218164
1.0,-39.064754069367574,-137.14163578795046
1.0,-38.97954718488714,-137.14726032659038
1.0,-38.95654557465359,-137.1392696230067
1.0,-39.115077822751324,-137.1230114589855
1.0,-39.0008683191566,-137.12240742985884
1.0,-38.847186350642076,-137.14473081453997
1.0,-38.951534603841935,-137.13524514676106
1.0,-38.94271969959663,-137.13886898522762
1.0,-38.98714678948556,-137.1530065763639
1.0,-38.949844013848306,-137.1449463604663
1.0,-39.03720662571573,-137.1518650336473
1.0,-39.1118890257636,-137.14668872031226
0.0,-39.483925354087084,-138.1246025305021
0.0,-39.45034804681992,-139.1214279900036
1.0,-39.04357884343346,-139.11328683361856
1.0,-39.1167163108741,-139.1135286077014
1.0,-39.08933971907368,-139.12756996226415
0.0,-39.47389259826411,-139.12120005383548
0.0,-39.47579122556615,-139.1212220110182
0.0,-39.47273207377694,-139.1192026010195
1.0,-38.87850941882949,-139.11500045804308
0.0,-39.45508209873394,-140.12992474164886
1.0,-39.130776813713915,-140.10785396879564
0.0,-39.45771151925731,-140.11762588424966
1.0,-39.06236941898126,-141.11292853916407
0.0,-39.44167603574829,-141.12037740006082
0.0,-39.43978805433354,-141.13181160157893
0.0,-39.44144867473911,-141.12032726766395
1.0,-38.96056305016684,-141.10765870206995
1.0,-38.978020471545335,-141.12624257830345
1.0,-39.01459163338383,-141.11239061180487
1.0,-39.016382382851354,-141.11732111691524
1.0,-38.901836493538866,-141.12874015709863
0.0,-39.447178904043035,-141.11708755268117
1.0,-38.9170341796186,-141.1587978606538
1.0,-39.03009485234603,-141.1132889082222
1.0,-39.05655624409649,-141.1120527631105
1.0,-38.984014970234696,-141.11876464267894
0.0,-39.44273150318547,-141.12850477273486
1.0,-39.03273416045362,-141.10938128356227
0.0,-39.88428766349982,-112.18813664788028
0.0,-39.6715161159866,-112.18302399455689
0.0,-39.88367950894997,-112.18846514709813
1.0,-39.52824181621688,-112.21486525168945
1.0,-39.4346501602596,-114.17249744871441
1.0,-39.54354119741153,-114.17950678003109
1.0,-39.31350588855205,-114.17786047121632
0.0,-39.82879502513492,-115.18121058185095
1.0,-39.43554818993713,-115.1708198562647
0.0,-39.81927641697344,-116.17944204563116
1.0,-39.32404969973402,-116.17130898654113
0.0,-39.82021340366582,-116.17836446571977
1.0,-39.35164565343132,-116.17348195191191
1.0,-39.38417721449699,-116.1868920102547
1.0,-39.37204083057072,-116.17646261441533
1.0,-39.358730165379214,-116.17325067148134
1.0,-39.27855170169942,-116.17648580454389
0.0,-39.82050379995216,-116.1786285958981
1.0,-39.29882069313903,-117.1712638435816
1.0,-39.14544129742862,-117.18632857028597
1.0,-39.129154942949356,-117.21969178535409
1.0,-39.37194840127452,-118.1667954312445
1.0,-39.40990019743564,-118.16972322315252
0.0,-39.7934604542392,-118.17723315901856
1.0,-39.42031390420628,-118.16779596689945
0.0,-39.56527121507152,-119.16735637192042
0.0,-39.77368978484558,-119.1735363944004
1.0,-39.31010980441652,-120.1648743645457
1.0,-39.397240374667454,-120.17386053568438
0.0,-39.747916562745985,-121.16784793234106
1.0,-39.33673301067758,-121.17407821205623
1.0,-39.39059745590831,-122.16279541560048
0.0,-39.711745110127744,-123.16364489777601
1.0,-39.262402817541485,-123.15669357608171
1.0,-39.16932909536212,-123.16370704908233
1.0,-39.28095280871918,-123.15572481890263
1.0,-39.274431540114406,-123.15750157867913
0.0,-39.71740428204552,-123.16437222467565
1.0,-39.342423220206115,-123.1554427135188
0.0,-39.7122818920783,-123.1590847149871
1.0,-39.35242593231682,-123.15577547999084
1.0,-39.194547193109145,-123.16410816715373
0.0,-39.71137273353623,-123.1639487286771
1.0,-39.199653240085844,-123.15618983409703
1.0,-39.284534660118744,-124.15548003441754
1.0,-39.17243462364277,-124.1638906420529
1.0,-39.26147085380837,-124.16215744001629
1.0,-39.17991338247982,-124.16413824602193
1.0,-39.40361836152693,-124.16869368638069
1.0,-39.280645077166184,-124.16671439925221
0.0,-39.50880569991088,-124.15745873212055
1.0,-39.24082302244762,-124.15741420344895
1.0,-39.35468257824709,-124.15352419046646
1.0,-38.920043008783146,-124.16088709936844
1.0,-39.381949493891995,-124.19129345295829
1.0,-39.23304251547815,-124.16594822358957
1.0,-39.17558095887382,-124.16484525811973
1.0,-39.349338435783956,-124.177541966143
0.0,-39.69389594907264,-124.16160911056392
1.0,-39.248007988051434,-125.16011273463266
1.0,-39.36289601191425,-125.15486565068963
1.0,-39.357370021861776,-126.18080916484683
1.0,-39.29558411525576,-126.16527739791064
0.0,-39.64832031013352,-127.17411312153459
1.0,-39.310744027694874,-127.15447383613235
1.0,-39.30006494751747,-127.17547867289538
1.0,-39.22091559885222,-127.15201190309747
1.0,-39.14259746024442,-129.1451451371321
0.0,-39.613173708050546,-129.15065093725022
1.0,-39.15352472935314,-129.1447865201598
0.0,-39.60598794840179,-129.14941354941243
1.0,-39.22477527063919,-129.13938845738724
1.0,-39.19920909347592,-130.14282953956075
1.0,-38.9835755951394,-130.13796365416613
0.0,-39.60874286472126,-130.14686406887444
0.0,-39.59609791396771,-130.14861678950746
0.0,-39.60864532155812,-130.14801400413756
1.0,-39.38641430178294,-130.14254427814745
1.0,-39.217296789008444,-130.1487395758516
0.0,-39.596734062335685,-130.15993907637966
0.0,-39.60756662507627,-130.146851652622
0.0,-39.61092415177062,-130.14795721254993
1.0,-39.17133992640478,-131.15877086380868
1.0,-39.179355636691746,-131.18266761400844
0.0,-39.57714401689764,-132.14384769386447
0.0,-39.56491041658383,-132.14492557912834
0.0,-39.58091947980747,-132.14363103391835
1.0,-39.11346191185407,-132.1775570315345
0.0,-39.57971222041499,-132.15168476164973
0.0,-39.58159783747846,-132.14088169904815
1.0,-39.07430441629674,-132.14285478124418
1.0,-39.151151146560345,-134.1443114416853
1.0,-39.07348686335368,-135.12939251271638
1.0,-39.00270624603941,-135.12914241056532
1.0,-39.16001747448392,-135.14008091572595
0.0,-39.5045750443281,-136.1403267938005
1.0,-39.153931987622244,-136.1280480037176
0.0,-39.49057373014522,-137.13142629705112
1.0,-39.15171674462097,-137.14334436232713
1.0,-39.08135752022656,-137.1476573064892
1.0,-39.044002625872196,-137.1270722096338
1.0,-39.04137466051014,-137.12678766248015
0.0,-39.4880843423352,-137.13267704058347
0.0,-39.44533810117748,-137.1364177514391
1.0,-38.90547267756243,-137.1239205677565
1.0,-39.109477535136655,-137.16107947883924
0.0,-39.47980475089892,-138.12960583113767
1.0,-39.07643752855378,-138.13289952434448
1.0,-39.06382054714726,-138.1333903452421
1.0,-38.999395833998726,-139.16978990602246
1.0,-39.089636885323465,-139.13309024508123
1.0,-39.13756261952324,-139.12258452138127
0.0,-39.459269423884116,-140.1280596748629
1.0,-39.02121459491282,-140.1649099938427
1.0,-38.9782672359903,-140.17059709095287
1.0,-39.00755166656287,-140.17222151874773
1.0,-39.059774926176104,-140.1587630460049
1.0,-39.04509894738989,-140.14890035817763
1.0,-38.98012765972551,-140.16472650303757
1.0,-39.0086841424355,-140.13324546741572
0.0,-39.36133017448421,-140.1254786243975
1.0,-39.063098277046755,-140.17264715256462
1.0,-38.90636331854763,-140.15141382302974
1.0,-39.056127835275916,-141.12140984991035
0.0,-39.43664697846663,-141.13432387491886
1.0,-39.069879976510336,-141.11899271531385
1.0,-39.03536866731999,-141.12931470742564
0.0,-39.43851344473975,-141.13748014496943
1.0,-39.11979644653239,-141.1231531463417
0.0,-39.44044269428871,-141.13052190048649
0.0,-39.429348489145795,-141.14673013424974
1.0,-39.04701298217442,-141.1226476465077
0.0,-39.44171627109669,-141.13433789946788
0.0,-39.44171627109669,-141.13433789946788
1.0,-39.01977220651258,-141.12861586926684
1.0,-39.04694869741921,-141.13228846906225
1.0,-39.48303278889778,-111.19533003158483
1.0,-39.465775482641625,-113.19452307261449
1.0,-39.58876949245841,-113.18829490031075
0.0,-39.86547627930914,-113.1941318300162
1.0,-39.437165503629586,-113.1937877696113
0.0,-39.84288562160003,-114.19860174742817
0.0,-39.85077431156259,-114.19078959518055
1.0,-39.56113044500907,-114.21095491679863
1.0,-39.52630966770701,-114.20662875064131
1.0,-39.38835661112982,-114.18284792010883
0.0,-39.83597787147706,-114.20322484544872
1.0,-39.3851194624044,-115.18383423642015
1.0,-39.52616135554542,-116.17672455340545
1.0,-39.36520606600536,-117.1802415849858
0.0,-39.790464486111354,-117.18958909539091
1.0,-39.26305875698546,-117.17929272078814
0.0,-39.78779087038977,-118.18396129198354
0.0,-39.76917294322637,-119.18466605256407
1.0,-39.26211415048747,-119.1684588907276
1.0,-39.40351632620408,-119.17014028978636
0.0,-39.75939468579077,-120.17589820787984
1.0,-39.162287063966936,-120.16980304277277
0.0,-39.534451753468716,-120.18114201349704
1.0,-39.407695270738,-120.17205754290362
0.0,-39.75551289213603,-120.17768466199732
1.0,-39.33334430037137,-121.17179909561648
1.0,-39.03551501471467,-121.17331950241663
1.0,-38.9319696724569,-121.17217392320075
1.0,-39.462488082642075,-121.18045134935502
1.0,-39.349603615876816,-121.17152783310979
0.0,-39.74484271398356,-121.17528259983314
1.0,-39.458031929703424,-121.18213935560611
1.0,-39.46246437991441,-121.17955928682893
1.0,-39.054942956817655,-121.17415321032922
1.0,-38.960783959334265,-121.17493864732762
1.0,-39.458031929703424,-121.18213935560611
1.0,-39.114943206174864,-121.1778593935883
1.0,-39.32889567777139,-122.20383202133021
1.0,-39.3883119410149,-122.1679026685389
0.0,-39.73079793014669,-122.17144014739333
1.0,-39.3438635580476,-122.18836271900308
1.0,-39.401712506266875,-122.20632026469033
1.0,-39.35029590016289,-122.16597025311924
0.0,-39.729781924283465,-122.17374370371303
1.0,-39.35510132731836,-122.16864853052351
1.0,-39.28117270391026,-123.21796990302963
1.0,-39.22134287450128,-123.20415755925055
1.0,-39.318743687464945,-123.19554080498564
1.0,-39.273157470275414,-123.21398612574382
1.0,-39.330537553526234,-123.21123300987162
1.0,-39.29872103904737,-123.20686614475449
0.0,-39.71311151270369,-123.17109483826671
0.0,-39.7158823295161,-123.17193565700696
1.0,-39.25792050171175,-123.21715613984122
1.0,-39.26157605039229,-123.17852922075718
1.0,-39.33002669569393,-123.19367502031639
1.0,-39.27198412395409,-123.17843533520727
1.0,-39.27763009028693,-124.16452574321798
0.0,-39.70116096498545,-124.17114227296142
0.0,-39.6629214260246,-125.16629913479687
1.0,-39.293439488267396,-125.1629805864036
0.0,-39.66302756751137,-126.20547125046619
0.0,-39.661815230490554,-126.20622159146416
0.0,-39.633787874687485,-127.21088222335442
1.0,-39.28163909910942,-127.16604524945657
1.0,-39.29560995948431,-127.15862066109082
0.0,-39.65554899652607,-127.16009672794038
0.0,-39.63681217621889,-127.16667320113845
0.0,-39.64593392545424,-127.16300989069074
0.0,-39.647941103864376,-127.18558858449711
0.0,-39.640520151361905,-127.16379336849606
0.0,-39.653816512855265,-127.15796457302088
0.0,-39.651591240263315,-127.16575960026063
0.0,-39.64642552033512,-127.17806506382323
0.0,-39.65610896835297,-127.16029775848376
1.0,-39.201256473106554,-128.15589363104024
1.0,-39.166435695804495,-128.15156746488293
1.0,-39.196588411573366,-128.161656741577
1.0,-39.112622419993976,-128.15372256512993
1.0,-39.272564093656854,-128.16417611030118
1.0,-39.026119459837496,-128.15642025593252
1.0,-39.36653079644045,-128.16049357415423
1.0,-39.34763628985132,-128.16070892934965
1.0,-39.279903027572495,-129.18260285747456
1.0,-39.26032937305045,-129.15143157674095
1.0,-39.1802098934471,-130.15245614809567
0.0,-39.60961945942379,-130.15528505821237
1.0,-38.852274068920195,-130.14348925352664
1.0,-39.06793497193616,-131.18513139526482
1.0,-38.95095723900356,-131.15775735775355
0.0,-39.58700931590481,-131.15335514293037
1.0,-39.247475905046414,-131.14843984237004
0.0,-39.593677876101715,-131.1547320640074
1.0,-39.19167025919231,-133.14247494028558
1.0,-39.090098774893875,-134.13942922367488
0.0,-39.54268136401087,-134.14848435460613
0.0,-39.54676448135614,-134.14597539278952
0.0,-39.54570191141196,-134.14713445522148
0.0,-39.54193516915202,-134.14672161330515
1.0,-39.16506444373469,-135.15245182231723
1.0,-39.15604530806851,-135.13985206892306
0.0,-39.525845121542545,-135.1429314752835
1.0,-39.187003192614156,-135.1431455062793
1.0,-39.15679819773263,-136.1367434986332
1.0,-39.087352414363075,-136.13294002590393
1.0,-39.25802354064973,-137.13414571324893
1.0,-39.10870978586934,-138.1363013178136
1.0,-39.16165422183703,-138.12727008336594
1.0,-38.98773208376193,-139.1333026973765
0.0,-39.4595627095588,-140.12995765457904
1.0,-39.07762174642079,-140.13222895401378
1.0,-39.092013791088355,-140.12880815344235
0.0,-39.454927106676806,-140.14914712341283
0.0,-39.45988075383902,-140.13175119215836
1.0,-39.03699032769662,-140.1314859273632
1.0,-39.145856184510805,-140.15262949219562
1.0,-39.08994840492936,-140.12556247695463
1.0,-39.04183123419209,-140.12750801335662
0.0,-39.45474535955954,-140.14994993221399
0.0,-39.446945391661686,-140.17346137954593
1.0,-38.94987017685494,-141.1221522143653
1.0,-39.050299505692415,-141.13285826544785
1.0,-39.045822037609284,-141.1251232407604
0.0,-39.2732676637551,-141.13014533128296
0.0,-39.442150067103604,-141.1315920205195
1.0,-39.071755038395246,-141.15018515554925
1.0,-39.06255878341253,-141.17110457162275
0.0,-39.42846458526823,-141.13420646860968
1.0,-39.05743082186241,-141.15199471382402
0.0,-39.43237434016539,-141.13318107444874
0.0,-39.43745219105877,-141.1533465329879
1.0,-39.007653525667436,-141.12443862994192
0.0,-39.44195619517423,-141.13060650686694
1.0,-38.865507626432745,-141.12273987909933
0.0,-39.43993045036493,-141.13181099470455
1.0,-39.01675280908248,-141.12236172746853
1.0,-38.96263888468952,-141.17157814821198
0.0,-39.35037062034164,-141.12944884614598
0.0,-39.35037062034164,-141.12944884614598
0.0,-39.35037062034164,-141.12944884614598
1.0,-39.014241628617235,-141.13775404205182
1.0,-39.490400104342434,-112.19637778246775
0.0,-39.881822800846734,-112.20281365742849
0.0,-39.85605010360445,-112.20458692456504
0.0,-39.86457110081413,-112.20894080846999
1.0,-39.46052925002907,-112.19299688912838
0.0,-39.88025197610375,-112.20291830639546
0.0,-39.879763061755675,-112.20271365137563
1.0,-39.53136361409648,-113.19458943966352
1.0,-39.42552281283607,-113.20828792215215
0.0,-39.86738866245937,-113.20138510667624
1.0,-39.41945451517567,-113.1944692291127
1.0,-39.47580896595416,-113.19536419194715
0.0,-39.86399695457304,-113.20278768679768
1.0,-39.33394570455825,-113.19632722748372
0.0,-39.859467454541054,-113.2108803613286
1.0,-39.426315703433495,-114.24206584855297
1.0,-39.41570347756572,-114.20681788151674
1.0,-39.435249696153406,-114.23795502429425
1.0,-39.381077216059595,-114.2226872467302
1.0,-39.42738485101147,-114.20463604894005
1.0,-39.40490064032951,-114.20293149647479
1.0,-39.44457717294242,-114.20585569238509
1.0,-39.39780875274496,-114.22716955900566
1.0,-39.408599358704215,-114.23181474334572
1.0,-39.43088968352895,-114.20447638307604
1.0,-39.38300229741033,-114.1939675478668
1.0,-39.41683033717,-114.22281573683435
1.0,-39.44922885618048,-115.19219236240286
1.0,-39.27059543079006,-115.18777473017371
1.0,-39.40144332277118,-115.19085267911596
0.0,-39.820454645847896,-116.1941579248643
0.0,-39.80623150006727,-116.19272080950427
1.0,-39.251239744750826,-117.1845673591965
1.0,-39.26302202102844,-117.22051663296594
0.0,-39.80544487478742,-117.20294156620454
1.0,-38.97221123320751,-117.1903135892295
1.0,-39.37004471319346,-117.23863325170328
1.0,-39.388756440152655,-117.21702620804169
1.0,-39.296191124503245,-117.22091852855803
1.0,-39.42024403229228,-117.22706606446093
1.0,-39.35055446663744,-117.2312659319369
1.0,-39.3315030740908,-117.22556267676177
0.0,-39.80782730219615,-117.19471533736248
0.0,-39.781994287011976,-118.18851378333838
0.0,-39.78625554887655,-118.22230789445669
1.0,-39.35655557373288,-118.18721709450958
0.0,-39.788561760372396,-118.18780998992324
1.0,-39.495780325629845,-118.18418685417126
0.0,-39.7766105654339,-119.18687451339717
1.0,-39.34207976003972,-119.19168935163893
1.0,-39.39425098825461,-119.18141001793401
0.0,-39.76485634707215,-119.18456572345902
1.0,-39.0556480425171,-119.17643792923735
1.0,-39.23314836851051,-119.17743584600828
0.0,-39.75898746936179,-120.18460048686464
1.0,-39.407325957983765,-120.17845733127609
1.0,-39.37580749699744,-120.18651247600661
1.0,-39.335183796276915,-120.1806080813495
1.0,-39.3815768554901,-120.18089551476801
1.0,-39.38650460707812,-120.17701073543782
0.0,-39.759677288292906,-120.18732915802465
0.0,-39.71701867789764,-121.2349356610387
0.0,-39.742821104079646,-121.18356448034865
0.0,-39.73886978246723,-121.19177235883859
0.0,-39.72722941042788,-122.18097382523393
0.0,-39.72764326109177,-122.18132624854343
1.0,-39.15010086800981,-122.17177477619818
0.0,-39.695458281214776,-124.18171238597377
0.0,-39.70235762422776,-124.17697365068238
0.0,-39.68210973212817,-125.17461155312782
1.0,-39.275416307863125,-125.17366822573524
1.0,-39.35705401403576,-125.16718020587048
0.0,-39.67702409722186,-125.17265597322437
0.0,-39.6799165612797,-125.17613322795187
1.0,-39.29827733013264,-125.16708377253005
1.0,-39.203383873756316,-125.16549397193839
1.0,-39.194268688602286,-125.16658986050999
1.0,-39.31010250216122,-126.16992753276341
0.0,-39.663901682685605,-126.16983770472874
0.0,-39.65777952559504,-126.17176422638616
1.0,-39.23641914310764,-126.1789841953803
1.0,-39.182740826873925,-126.18094351442882
1.0,-39.414940044237184,-126.16241783985674
1.0,-39.33288249296515,-126.18512029774186
1.0,-39.284952499798194,-126.16914565483367
1.0,-39.27403907617058,-127.16957740072479
1.0,-39.16891374510219,-127.16707330826421
0.0,-39.65315681672665,-127.17102349600233
1.0,-39.06069315395094,-127.160469012708
1.0,-39.4143051251056,-128.1616977513061
